Municipios;Sexo;Periodo;Total
46162 Massalavés;Total;2004;1.535
46162 Massalavés;Total;2003;1.581
46162 Massalavés;Total;2002;1.597
46162 Massalavés;Total;2001;1.490
46162 Massalavés;Total;2000;1.464
46162 Massalavés;Total;1999;1.470
46162 Massalavés;Total;1998;1.470
46162 Massalavés;Total;1997;""
46162 Massalavés;Total;1996;1.480
46163 Massalfassar;Total;2021;2.574
46163 Massalfassar;Total;2020;2.555
46163 Massalfassar;Total;2019;2.469
46163 Massalfassar;Total;2018;2.480
46163 Massalfassar;Total;2017;2.462
46163 Massalfassar;Total;2016;2.472
46163 Massalfassar;Total;2015;2.473
46163 Massalfassar;Total;2014;2.475
46163 Massalfassar;Total;2013;2.411
46163 Massalfassar;Total;2012;2.388
46163 Massalfassar;Total;2011;2.349
46163 Massalfassar;Total;2010;2.280
46163 Massalfassar;Total;2009;2.215
46163 Massalfassar;Total;2008;2.026
46163 Massalfassar;Total;2007;1.880
46163 Massalfassar;Total;2006;1.688
46163 Massalfassar;Total;2005;1.321
46163 Massalfassar;Total;2004;1.340
46163 Massalfassar;Total;2003;1.346
46163 Massalfassar;Total;2002;1.345
46163 Massalfassar;Total;2001;1.326
46163 Massalfassar;Total;2000;1.345
46163 Massalfassar;Total;1999;1.335
46163 Massalfassar;Total;1998;1.351
46163 Massalfassar;Total;1997;""
46163 Massalfassar;Total;1996;1.364
46164 Massamagrell;Total;2021;16.132
46164 Massamagrell;Total;2020;16.163
46164 Massamagrell;Total;2019;15.952
46164 Massamagrell;Total;2018;15.752
46164 Massamagrell;Total;2017;15.553
46164 Massamagrell;Total;2016;15.574
46164 Massamagrell;Total;2015;15.523
46164 Massamagrell;Total;2014;15.564
46164 Massamagrell;Total;2013;15.628
46164 Massamagrell;Total;2012;15.550
46164 Massamagrell;Total;2011;15.491
46164 Massamagrell;Total;2010;15.339
46164 Massamagrell;Total;2009;15.210
46164 Massamagrell;Total;2008;14.861
46164 Massamagrell;Total;2007;14.568
46164 Massamagrell;Total;2006;14.388
46164 Massamagrell;Total;2005;14.144
46164 Massamagrell;Total;2004;13.826
46164 Massamagrell;Total;2003;13.463
46164 Massamagrell;Total;2002;13.221
46164 Massamagrell;Total;2001;12.899
46164 Massamagrell;Total;2000;12.766
46164 Massamagrell;Total;1999;12.424
46164 Massamagrell;Total;1998;12.499
46164 Massamagrell;Total;1997;""
46164 Massamagrell;Total;1996;12.283
46165 Massanassa;Total;2021;9.845
46165 Massanassa;Total;2020;9.782
46165 Massanassa;Total;2019;9.667
46165 Massanassa;Total;2018;9.538
46165 Massanassa;Total;2017;9.375
46165 Massanassa;Total;2016;9.341
46165 Massanassa;Total;2015;9.264
46165 Massanassa;Total;2014;9.149
46165 Massanassa;Total;2013;8.888
46165 Massanassa;Total;2012;8.809
46165 Massanassa;Total;2011;9.022
46165 Massanassa;Total;2010;8.918
46165 Massanassa;Total;2009;8.968
46165 Massanassa;Total;2008;8.784
46165 Massanassa;Total;2007;8.325
46165 Massanassa;Total;2006;8.127
46165 Massanassa;Total;2005;7.919
46165 Massanassa;Total;2004;7.843
46165 Massanassa;Total;2003;7.360
46165 Massanassa;Total;2002;7.393
46165 Massanassa;Total;2001;7.456
46165 Massanassa;Total;2000;7.521
46165 Massanassa;Total;1999;7.633
46165 Massanassa;Total;1998;7.649
46165 Massanassa;Total;1997;""
46165 Massanassa;Total;1996;7.645
46166 Meliana;Total;2021;10.926
46166 Meliana;Total;2020;10.970
46166 Meliana;Total;2019;10.822
46166 Meliana;Total;2018;10.662
46166 Meliana;Total;2017;10.678
46166 Meliana;Total;2016;10.619
46166 Meliana;Total;2015;10.588
46166 Meliana;Total;2014;10.612
46166 Meliana;Total;2013;10.661
46166 Meliana;Total;2012;10.666
46166 Meliana;Total;2011;10.601
46166 Meliana;Total;2010;10.536
46166 Meliana;Total;2009;10.395
46166 Meliana;Total;2008;10.198
46166 Meliana;Total;2007;9.827
46166 Meliana;Total;2006;9.622
46166 Meliana;Total;2005;9.512
46166 Meliana;Total;2004;9.253
46166 Meliana;Total;2003;9.278
46166 Meliana;Total;2002;9.164
46166 Meliana;Total;2001;9.090
46166 Meliana;Total;2000;9.051
46166 Meliana;Total;1999;9.112
46166 Meliana;Total;1998;9.163
46166 Meliana;Total;1997;""
46166 Meliana;Total;1996;9.120
46167 Millares;Total;2021;341
46167 Millares;Total;2020;331
46167 Millares;Total;2019;345
46167 Millares;Total;2018;346
46167 Millares;Total;2017;349
46167 Millares;Total;2016;369
46167 Millares;Total;2015;387
46167 Millares;Total;2014;395
46167 Millares;Total;2013;401
46167 Millares;Total;2012;451
46167 Millares;Total;2011;466
46167 Millares;Total;2010;491
46167 Millares;Total;2009;502
46167 Millares;Total;2008;503
46167 Millares;Total;2007;517
46167 Millares;Total;2006;530
46167 Millares;Total;2005;546
46167 Millares;Total;2004;567
46167 Millares;Total;2003;578
46167 Millares;Total;2002;599
46167 Millares;Total;2001;616
46167 Millares;Total;2000;628
46167 Millares;Total;1999;653
46167 Millares;Total;1998;676
46167 Millares;Total;1997;""
46167 Millares;Total;1996;693
46168 Miramar;Total;2021;2.740
46168 Miramar;Total;2020;2.685
46168 Miramar;Total;2019;2.634
46168 Miramar;Total;2018;2.599
46168 Miramar;Total;2017;2.608
46168 Miramar;Total;2016;2.609
46168 Miramar;Total;2015;2.620
46168 Miramar;Total;2014;2.571
46168 Miramar;Total;2013;2.597
46168 Miramar;Total;2012;2.558
46168 Miramar;Total;2011;2.538
46168 Miramar;Total;2010;2.431
46168 Miramar;Total;2009;2.333
46168 Miramar;Total;2008;2.168
46168 Miramar;Total;2007;1.984
46168 Miramar;Total;2006;1.895
46168 Miramar;Total;2005;1.781
46168 Miramar;Total;2004;1.675
46168 Miramar;Total;2003;1.530
46168 Miramar;Total;2002;1.406
46168 Miramar;Total;2001;1.304
46168 Miramar;Total;2000;1.232
46168 Miramar;Total;1999;1.179
46168 Miramar;Total;1998;1.114
46168 Miramar;Total;1997;""
46168 Miramar;Total;1996;1.064
46169 Mislata;Total;2021;44.320
46169 Mislata;Total;2020;44.320
46169 Mislata;Total;2019;43.691
46169 Mislata;Total;2018;43.278
46169 Mislata;Total;2017;43.042
46169 Mislata;Total;2016;42.988
46169 Mislata;Total;2015;43.320
46169 Mislata;Total;2014;43.281
46169 Mislata;Total;2013;43.775
46169 Mislata;Total;2012;43.800
46169 Mislata;Total;2011;43.657
46169 Mislata;Total;2010;43.792
46169 Mislata;Total;2009;43.756
46169 Mislata;Total;2008;43.740
46169 Mislata;Total;2007;43.336
46169 Mislata;Total;2006;43.363
46169 Mislata;Total;2005;42.927
46169 Mislata;Total;2004;42.689
46169 Mislata;Total;2003;41.971
46169 Mislata;Total;2002;41.658
46169 Mislata;Total;2001;40.943
46169 Mislata;Total;2000;40.616
46169 Mislata;Total;1999;40.528
46169 Mislata;Total;1998;40.348
46169 Mislata;Total;1997;""
46169 Mislata;Total;1996;40.302
46170 Mogente/Moixent;Total;2021;4.326
46170 Mogente/Moixent;Total;2020;4.307
46170 Mogente/Moixent;Total;2019;4.302
46170 Mogente/Moixent;Total;2018;4.318
46170 Mogente/Moixent;Total;2017;4.371
46170 Mogente/Moixent;Total;2016;4.378
46170 Mogente/Moixent;Total;2015;4.527
46170 Mogente/Moixent;Total;2014;4.619
46170 Mogente/Moixent;Total;2013;4.697
46170 Mogente/Moixent;Total;2012;4.737
46170 Mogente/Moixent;Total;2011;4.758
46170 Mogente/Moixent;Total;2010;4.753
46170 Mogente/Moixent;Total;2009;4.734
46170 Mogente/Moixent;Total;2008;4.724
46170 Mogente/Moixent;Total;2007;4.646
46170 Mogente/Moixent;Total;2006;4.559
46170 Mogente/Moixent;Total;2005;4.542
46170 Mogente/Moixent;Total;2004;4.465
46170 Mogente/Moixent;Total;2003;4.410
46170 Mogente/Moixent;Total;2002;4.355
46170 Mogente/Moixent;Total;2001;4.300
46170 Mogente/Moixent;Total;2000;4.269
46170 Mogente/Moixent;Total;1999;4.251
46170 Mogente/Moixent;Total;1998;4.237
46170 Mogente/Moixent;Total;1997;""
46170 Mogente/Moixent;Total;1996;4.214
46171 Moncada;Total;2021;21.875
46171 Moncada;Total;2020;22.021
46171 Moncada;Total;2019;21.935
46171 Moncada;Total;2018;21.802
46171 Moncada;Total;2017;21.623
46171 Moncada;Total;2016;21.700
46171 Moncada;Total;2015;21.842
46171 Moncada;Total;2014;21.906
46171 Moncada;Total;2013;21.930
46171 Moncada;Total;2012;21.953
46171 Moncada;Total;2011;21.860
46171 Moncada;Total;2010;21.847
46171 Moncada;Total;2009;21.900
46171 Moncada;Total;2008;21.651
46171 Moncada;Total;2007;21.109
46171 Moncada;Total;2006;20.815
46171 Moncada;Total;2005;20.581
46171 Moncada;Total;2004;20.146
46171 Moncada;Total;2003;19.661
46171 Moncada;Total;2002;19.181
46171 Moncada;Total;2001;18.837
46171 Moncada;Total;2000;18.602
46171 Moncada;Total;1999;18.479
46171 Moncada;Total;1998;18.404
46171 Moncada;Total;1997;""
46171 Moncada;Total;1996;18.420
46173 Montaverner;Total;2021;1.630
46173 Montaverner;Total;2020;1.635
46173 Montaverner;Total;2019;1.630
46173 Montaverner;Total;2018;1.631
46173 Montaverner;Total;2017;1.666
46173 Montaverner;Total;2016;1.691
46173 Montaverner;Total;2015;1.691
46173 Montaverner;Total;2014;1.708
46173 Montaverner;Total;2013;1.800
46173 Montaverner;Total;2012;1.815
46173 Montaverner;Total;2011;1.843
46173 Montaverner;Total;2010;1.828
46173 Montaverner;Total;2009;1.824
46173 Montaverner;Total;2008;1.853
46173 Montaverner;Total;2007;1.833
46173 Montaverner;Total;2006;1.825
46173 Montaverner;Total;2005;1.763
46173 Montaverner;Total;2004;1.748
46173 Montaverner;Total;2003;1.705
46173 Montaverner;Total;2002;1.722
46173 Montaverner;Total;2001;1.684
46173 Montaverner;Total;2000;1.702
46173 Montaverner;Total;1999;1.681
46173 Montaverner;Total;1998;1.662
46173 Montaverner;Total;1997;""
46173 Montaverner;Total;1996;1.711
46174 Montesa;Total;2021;1.149
46174 Montesa;Total;2020;1.155
46174 Montesa;Total;2019;1.164
46174 Montesa;Total;2018;1.180
46174 Montesa;Total;2017;1.204
46174 Montesa;Total;2016;1.227
46174 Montesa;Total;2015;1.257
46174 Montesa;Total;2014;1.278
46174 Montesa;Total;2013;1.333
46174 Montesa;Total;2012;1.353
46174 Montesa;Total;2011;1.339
46174 Montesa;Total;2010;1.369
46174 Montesa;Total;2009;1.390
46174 Montesa;Total;2008;1.424
46174 Montesa;Total;2007;1.425
46174 Montesa;Total;2006;1.446
46174 Montesa;Total;2005;1.414
46174 Montesa;Total;2004;1.400
46174 Montesa;Total;2003;1.413
46174 Montesa;Total;2002;1.353
46174 Montesa;Total;2001;1.301
46174 Montesa;Total;2000;1.256
46174 Montesa;Total;1999;1.240
46174 Montesa;Total;1998;1.258
46174 Montesa;Total;1997;""
46174 Montesa;Total;1996;1.260
46175 Montitxelvo/Montichelvo;Total;2021;588
46175 Montitxelvo/Montichelvo;Total;2020;585
46175 Montitxelvo/Montichelvo;Total;2019;584
46175 Montitxelvo/Montichelvo;Total;2018;605
46175 Montitxelvo/Montichelvo;Total;2017;614
46175 Montitxelvo/Montichelvo;Total;2016;644
46175 Montitxelvo/Montichelvo;Total;2015;665
46175 Montitxelvo/Montichelvo;Total;2014;644
46175 Montitxelvo/Montichelvo;Total;2013;666
46175 Montitxelvo/Montichelvo;Total;2012;676
46175 Montitxelvo/Montichelvo;Total;2011;668
46175 Montitxelvo/Montichelvo;Total;2010;656
46175 Montitxelvo/Montichelvo;Total;2009;654
46175 Montitxelvo/Montichelvo;Total;2008;651
46175 Montitxelvo/Montichelvo;Total;2007;626
46175 Montitxelvo/Montichelvo;Total;2006;611
46175 Montitxelvo/Montichelvo;Total;2005;660
46175 Montitxelvo/Montichelvo;Total;2004;673
46175 Montitxelvo/Montichelvo;Total;2003;638
46175 Montitxelvo/Montichelvo;Total;2002;649
46175 Montitxelvo/Montichelvo;Total;2001;601
46175 Montitxelvo/Montichelvo;Total;2000;597
46175 Montitxelvo/Montichelvo;Total;1999;612
46175 Montitxelvo/Montichelvo;Total;1998;601
46175 Montitxelvo/Montichelvo;Total;1997;""
46175 Montitxelvo/Montichelvo;Total;1996;610
46176 Montroi/Montroy;Total;2021;3.069
46176 Montroi/Montroy;Total;2020;2.956
46176 Montroi/Montroy;Total;2019;2.867
46176 Montroi/Montroy;Total;2018;2.822
46176 Montroi/Montroy;Total;2017;2.865
46176 Montroi/Montroy;Total;2016;2.907
46176 Montroi/Montroy;Total;2015;2.891
46176 Montroi/Montroy;Total;2014;2.857
46176 Montroi/Montroy;Total;2013;2.923
46176 Montroi/Montroy;Total;2012;2.902
46176 Montroi/Montroy;Total;2011;2.928
46176 Montroi/Montroy;Total;2010;2.862
46176 Montroi/Montroy;Total;2009;2.804
46176 Montroi/Montroy;Total;2008;2.720
46176 Montroi/Montroy;Total;2007;2.500
46176 Montroi/Montroy;Total;2006;2.154
46176 Montroi/Montroy;Total;2005;1.915
46176 Montroi/Montroy;Total;2004;1.768
46176 Montroi/Montroy;Total;2003;1.625
46176 Montroi/Montroy;Total;2002;1.616
46176 Montroi/Montroy;Total;2001;1.591
46176 Montroi/Montroy;Total;2000;1.538
46176 Montroi/Montroy;Total;1999;1.519
46176 Montroi/Montroy;Total;1998;1.514
46176 Montroi/Montroy;Total;1997;""
46176 Montroi/Montroy;Total;1996;1.567
46172 Montserrat;Total;2021;8.655
46172 Montserrat;Total;2020;8.188
46172 Montserrat;Total;2019;7.878
46172 Montserrat;Total;2018;7.583
46172 Montserrat;Total;2017;7.419
46172 Montserrat;Total;2016;7.295
46172 Montserrat;Total;2015;7.231
46172 Montserrat;Total;2014;7.202
46172 Montserrat;Total;2013;7.301
46172 Montserrat;Total;2012;7.133
46172 Montserrat;Total;2011;7.207
46172 Montserrat;Total;2010;6.784
46172 Montserrat;Total;2009;6.421
46172 Montserrat;Total;2008;6.089
46172 Montserrat;Total;2007;5.452
46172 Montserrat;Total;2006;4.921
46172 Montserrat;Total;2005;4.523
46172 Montserrat;Total;2004;4.091
46172 Montserrat;Total;2003;3.225
46172 Montserrat;Total;2002;3.364
46172 Montserrat;Total;2001;3.253
46172 Montserrat;Total;2000;3.157
46172 Montserrat;Total;1999;3.090
46172 Montserrat;Total;1998;2.958
46172 Montserrat;Total;1997;""
46172 Montserrat;Total;1996;2.762
46177 Museros;Total;2021;6.618
46177 Museros;Total;2020;6.596
46177 Museros;Total;2019;6.458
46177 Museros;Total;2018;6.291
46177 Museros;Total;2017;6.164
46177 Museros;Total;2016;6.252
46177 Museros;Total;2015;6.189
46177 Museros;Total;2014;6.326
46177 Museros;Total;2013;6.292
46177 Museros;Total;2012;6.262
46177 Museros;Total;2011;5.984
46177 Museros;Total;2010;5.832
46177 Museros;Total;2009;5.623
46177 Museros;Total;2008;5.072
46177 Museros;Total;2007;4.834
46177 Museros;Total;2006;4.728
46177 Museros;Total;2005;4.567
46177 Museros;Total;2004;4.555
46177 Museros;Total;2003;4.350
46177 Museros;Total;2002;4.277
46177 Museros;Total;2001;4.190
46177 Museros;Total;2000;4.158
46177 Museros;Total;1999;4.166
46177 Museros;Total;1998;4.161
46177 Museros;Total;1997;""
46177 Museros;Total;1996;4.083
46178 Nàquera/Náquera;Total;2021;7.301
46178 Nàquera/Náquera;Total;2020;6.897
46178 Nàquera/Náquera;Total;2019;6.577
46178 Nàquera/Náquera;Total;2018;6.205
46178 Nàquera/Náquera;Total;2017;6.058
46178 Nàquera/Náquera;Total;2016;6.087
46178 Nàquera/Náquera;Total;2015;6.204
46178 Nàquera/Náquera;Total;2014;6.129
46178 Nàquera/Náquera;Total;2013;6.051
46178 Nàquera/Náquera;Total;2012;6.009
46178 Nàquera/Náquera;Total;2011;5.900
46178 Nàquera/Náquera;Total;2010;5.643
46178 Nàquera/Náquera;Total;2009;5.680
46178 Nàquera/Náquera;Total;2008;5.248
46178 Nàquera/Náquera;Total;2007;4.814
46178 Nàquera/Náquera;Total;2006;4.468
46178 Nàquera/Náquera;Total;2005;4.143
46178 Nàquera/Náquera;Total;2004;3.770
46178 Nàquera/Náquera;Total;2003;3.445
46178 Nàquera/Náquera;Total;2002;3.141
46178 Nàquera/Náquera;Total;2001;2.945
46178 Nàquera/Náquera;Total;2000;2.783
46178 Nàquera/Náquera;Total;1999;2.574
46178 Nàquera/Náquera;Total;1998;2.377
46178 Nàquera/Náquera;Total;1997;""
46178 Nàquera/Náquera;Total;1996;2.075
46179 Navarrés;Total;2021;3.004
46179 Navarrés;Total;2020;3.004
46179 Navarrés;Total;2019;2.968
46179 Navarrés;Total;2018;2.975
46179 Navarrés;Total;2017;3.031
46179 Navarrés;Total;2016;3.056
46179 Navarrés;Total;2015;3.104
46179 Navarrés;Total;2014;3.169
46179 Navarrés;Total;2013;3.322
46179 Navarrés;Total;2012;3.354
46179 Navarrés;Total;2011;3.269
46179 Navarrés;Total;2010;3.242
46179 Navarrés;Total;2009;3.238
46179 Navarrés;Total;2008;3.185
46179 Navarrés;Total;2007;3.068
46179 Navarrés;Total;2006;2.918
46179 Navarrés;Total;2005;2.969
46179 Navarrés;Total;2004;2.929
46179 Navarrés;Total;2003;2.900
46179 Navarrés;Total;2002;2.882
46179 Navarrés;Total;2001;2.826
46179 Navarrés;Total;2000;2.744
46179 Navarrés;Total;1999;2.747
46179 Navarrés;Total;1998;2.748
46179 Navarrés;Total;1997;""
46179 Navarrés;Total;1996;2.772
46180 Novelé/Novetlè;Total;2021;853
46180 Novelé/Novetlè;Total;2020;857
46180 Novelé/Novetlè;Total;2019;837
46180 Novelé/Novetlè;Total;2018;838
46180 Novelé/Novetlè;Total;2017;858
46180 Novelé/Novetlè;Total;2016;854
46180 Novelé/Novetlè;Total;2015;856
46180 Novelé/Novetlè;Total;2014;876
46180 Novelé/Novetlè;Total;2013;879
46180 Novelé/Novetlè;Total;2012;874
46180 Novelé/Novetlè;Total;2011;849
46180 Novelé/Novetlè;Total;2010;852
46180 Novelé/Novetlè;Total;2009;832
46180 Novelé/Novetlè;Total;2008;789
46180 Novelé/Novetlè;Total;2007;774
46180 Novelé/Novetlè;Total;2006;742
46180 Novelé/Novetlè;Total;2005;715
46180 Novelé/Novetlè;Total;2004;697
46180 Novelé/Novetlè;Total;2003;638
46180 Novelé/Novetlè;Total;2002;655
46180 Novelé/Novetlè;Total;2001;661
46180 Novelé/Novetlè;Total;2000;670
46180 Novelé/Novetlè;Total;1999;674
46180 Novelé/Novetlè;Total;1998;664
46180 Novelé/Novetlè;Total;1997;""
46180 Novelé/Novetlè;Total;1996;646
46181 Oliva;Total;2021;25.119
46181 Oliva;Total;2020;25.224
46181 Oliva;Total;2019;25.101
46181 Oliva;Total;2018;25.199
46181 Oliva;Total;2017;25.488
46181 Oliva;Total;2016;25.789
46181 Oliva;Total;2015;26.190
46181 Oliva;Total;2014;26.782
46181 Oliva;Total;2013;27.787
46181 Oliva;Total;2012;28.207
46181 Oliva;Total;2011;28.400
46181 Oliva;Total;2010;28.307
46181 Oliva;Total;2009;28.419
46181 Oliva;Total;2008;28.279
46181 Oliva;Total;2007;27.374
46181 Oliva;Total;2006;26.844
46181 Oliva;Total;2005;25.318
46181 Oliva;Total;2004;23.591
46181 Oliva;Total;2003;22.768
46181 Oliva;Total;2002;21.782
46181 Oliva;Total;2001;21.768
46181 Oliva;Total;2000;21.001
46181 Oliva;Total;1999;20.656
46181 Oliva;Total;1998;20.577
46181 Oliva;Total;1997;""
46181 Oliva;Total;1996;20.654
46183 Olleria, l';Total;2021;8.404
46183 Olleria, l';Total;2020;8.320
46183 Olleria, l';Total;2019;8.281
46183 Olleria, l';Total;2018;8.225
46183 Olleria, l';Total;2017;8.261
46183 Olleria, l';Total;2016;8.311
46183 Olleria, l';Total;2015;8.369
46183 Olleria, l';Total;2014;8.379
46183 Olleria, l';Total;2013;8.597
46183 Olleria, l';Total;2012;8.630
46183 Olleria, l';Total;2011;8.709
46183 Olleria, l';Total;2010;8.660
46183 Olleria, l';Total;2009;8.692
46183 Olleria, l';Total;2008;8.514
46183 Olleria, l';Total;2007;8.106
46183 Olleria, l';Total;2006;7.984
46183 Olleria, l';Total;2005;7.887
46183 Olleria, l';Total;2004;7.648
46183 Olleria, l';Total;2003;7.517
46183 Olleria, l';Total;2002;7.302
46183 Olleria, l';Total;2001;7.168
46183 Olleria, l';Total;2000;7.058
46183 Olleria, l';Total;1999;7.071
46183 Olleria, l';Total;1998;7.005
46183 Olleria, l';Total;1997;""
46183 Olleria, l';Total;1996;7.010
46182 Olocau;Total;2021;2.028
46182 Olocau;Total;2020;1.828
46182 Olocau;Total;2019;1.771
46182 Olocau;Total;2018;1.766
46182 Olocau;Total;2017;1.750
46182 Olocau;Total;2016;1.685
46182 Olocau;Total;2015;1.670
46182 Olocau;Total;2014;1.628
46182 Olocau;Total;2013;1.630
46182 Olocau;Total;2012;1.647
46182 Olocau;Total;2011;1.517
46182 Olocau;Total;2010;1.482
46182 Olocau;Total;2009;1.479
46182 Olocau;Total;2008;1.415
46182 Olocau;Total;2007;1.338
46182 Olocau;Total;2006;1.265
46182 Olocau;Total;2005;1.195
46182 Olocau;Total;2004;1.127
46182 Olocau;Total;2003;1.037
46182 Olocau;Total;2002;964
46182 Olocau;Total;2001;933
46182 Olocau;Total;2000;884
46182 Olocau;Total;1999;816
46182 Olocau;Total;1998;786
46182 Olocau;Total;1997;""
46182 Olocau;Total;1996;768
46184 Ontinyent;Total;2021;35.946
46184 Ontinyent;Total;2020;35.761
46184 Ontinyent;Total;2019;35.347
46184 Ontinyent;Total;2018;35.395
46184 Ontinyent;Total;2017;35.342
46184 Ontinyent;Total;2016;35.534
46184 Ontinyent;Total;2015;35.621
46184 Ontinyent;Total;2014;36.180
46184 Ontinyent;Total;2013;36.974
46184 Ontinyent;Total;2012;37.140
46184 Ontinyent;Total;2011;37.606
46184 Ontinyent;Total;2010;37.935
46184 Ontinyent;Total;2009;37.735
46184 Ontinyent;Total;2008;37.518
46184 Ontinyent;Total;2007;36.695
46184 Ontinyent;Total;2006;36.368
46184 Ontinyent;Total;2005;35.517
46184 Ontinyent;Total;2004;35.155
46184 Ontinyent;Total;2003;34.516
46184 Ontinyent;Total;2002;33.734
46184 Ontinyent;Total;2001;32.687
46184 Ontinyent;Total;2000;31.926
46184 Ontinyent;Total;1999;31.530
46184 Ontinyent;Total;1998;31.343
46184 Ontinyent;Total;1997;""
46184 Ontinyent;Total;1996;31.024
46185 Otos;Total;2021;428
46185 Otos;Total;2020;422
46185 Otos;Total;2019;434
46185 Otos;Total;2018;446
46185 Otos;Total;2017;450
46185 Otos;Total;2016;448
46185 Otos;Total;2015;455
46185 Otos;Total;2014;462
46185 Otos;Total;2013;466
